CEP	descricao	complemento	descricao_bairro
72215296	QNM 29 Área Especial F		Ceilândia Sul (Ceilândia)
72215297	QNM 29 Área Especial G		Ceilândia Sul (Ceilândia)
72215298	QNM 29 Área Especial H		Ceilândia Sul (Ceilândia)
72215299	QNM 29 Área Especial I		Ceilândia Sul (Ceilândia)
72215300	QNM 29 Área Especial J		Ceilândia Sul (Ceilândia)
72215301	QNM 29 Área Especial K		Ceilândia Sul (Ceilândia)
72215310	QNM 31		Ceilândia Sul (Ceilândia)
72215311	QNM 31 Área Especial A		Ceilândia Sul (Ceilândia)
72215312	QNM 31 Área Especial B		Ceilândia Sul (Ceilândia)
72215313	QNM 31 Área Especial C		Ceilândia Sul (Ceilândia)
72215330	QNM 33		Ceilândia Sul (Ceilândia)
72215331	QNM 33 Área Especial A		Ceilândia Sul (Ceilândia)
72215332	QNM 33 Área Especial B		Ceilândia Sul (Ceilândia)
72215333	QNM 33 Área Especial C		Ceilândia Sul (Ceilândia)
72215334	QNM 33 Área Especial D		Ceilândia Sul (Ceilândia)
72215335	QNM 33 Área Especial E		Ceilândia Sul (Ceilândia)
72215336	QNM 33 Área Especial F		Ceilândia Sul (Ceilândia)
72215337	QNM 33 Área Especial G		Ceilândia Sul (Ceilândia)
72215338	QNM 33 Área Especial H		Ceilândia Sul (Ceilândia)
72215339	QNM 33 Área Especial I		Ceilândia Sul (Ceilândia)
72215500	CNM 1		Ceilândia Centro (Ceilândia)
72215501	CNM 1 Bloco A		Ceilândia Centro (Ceilândia)
72215502	CNM 1 Bloco B		Ceilândia Centro (Ceilândia)
72215503	CNM 1 Bloco C		Ceilândia Centro (Ceilândia)
72215504	CNM 1 Bloco D		Ceilândia Centro (Ceilândia)
72215505	CNM 1 Bloco E		Ceilândia Centro (Ceilândia)
72215506	CNM 1 Bloco F		Ceilândia Centro (Ceilândia)
72215507	CNM 1 Bloco G		Ceilândia Centro (Ceilândia)
72215508	CNM 1 Bloco H		Ceilândia Centro (Ceilândia)
72215509	CNM 1 Bloco I		Ceilândia Centro (Ceilândia)
72215510	CNM 1 Bloco J		Ceilândia Centro (Ceilândia)
72215511	CNM 1 Bloco K		Ceilândia Centro (Ceilândia)
72215512	CNM 1 Bloco L		Ceilândia Centro (Ceilândia)
72215520	EQNM 1/3	(Comércio)	Ceilândia Sul (Ceilândia)
72215521	EQNM 1/3 Bloco A	(Comércio)	Ceilândia Sul (Ceilândia)
72215522	EQNM 1/3 Bloco B	(Comércio)	Ceilândia Sul (Ceilândia)
72215523	EQNM 1/3 Bloco C	(Comércio)	Ceilândia Sul (Ceilândia)
72215524	EQNM 1/3 Bloco D	(Comércio)	Ceilândia Sul (Ceilândia)
72215525	EQNM 1/3 Bloco E	(Comércio)	Ceilândia Sul (Ceilândia)
72215526	EQNM 1/3 Bloco F	(Comércio)	Ceilândia Sul (Ceilândia)
72215530	EQNM 3/5	(Comércio)	Ceilândia Sul (Ceilândia)
72215531	EQNM 3/5 Bloco A	(Comércio)	Ceilândia Sul (Ceilândia)
72215532	EQNM 3/5 Bloco B	(Comércio)	Ceilândia Sul (Ceilândia)
72215533	EQNM 3/5 Bloco C	(Comércio)	Ceilândia Sul (Ceilândia)
72215534	EQNM 3/5 Bloco D	(Comércio)	Ceilândia Sul (Ceilândia)
72215535	EQNM 3/5 Bloco E	(Comércio)	Ceilândia Sul (Ceilândia)
72215536	EQNM 3/5 Bloco F	(Comércio)	Ceilândia Sul (Ceilândia)
72215540	EQNM 5/7	(Comércio)	Ceilândia Sul (Ceilândia)
72215541	EQNM 5/7 Bloco A	(Comércio)	Ceilândia Sul (Ceilândia)
72215542	EQNM 5/7 Bloco B	(Comércio)	Ceilândia Sul (Ceilândia)
72215543	EQNM 5/7 Bloco C	(Comércio)	Ceilândia Sul (Ceilândia)
72215544	EQNM 5/7 Bloco D	(Comércio)	Ceilândia Sul (Ceilândia)
72215545	EQNM 5/7 Bloco E	(Comércio)	Ceilândia Sul (Ceilândia)
72215546	EQNM 5/7 Bloco F	(Comércio)	Ceilândia Sul (Ceilândia)
72215550	EQNM 7/9	(Comércio)	Ceilândia Sul (Ceilândia)
72215551	EQNM 7/9 Bloco A	(Comércio)	Ceilândia Sul (Ceilândia)
72215552	EQNM 7/9 Bloco B	(Comércio)	Ceilândia Sul (Ceilândia)
72215553	EQNM 7/9 Bloco C	(Comércio)	Ceilândia Sul (Ceilândia)
72215554	EQNM 7/9 Bloco D	(Comércio)	Ceilândia Sul (Ceilândia)
72215555	EQNM 7/9 Bloco E	(Comércio)	Ceilândia Sul (Ceilândia)
72215556	EQNM 7/9 Bloco F	(Comércio)	Ceilândia Sul (Ceilândia)
72215560	EQNM 17/19	(Comércio)	Ceilândia Sul (Ceilândia)
72215561	EQNM 17/19 Bloco A	(Comércio)	Ceilândia Sul (Ceilândia)
72215562	EQNM 17/19 Bloco B	(Comércio)	Ceilândia Sul (Ceilândia)
72215563	EQNM 17/19 Bloco C	(Comércio)	Ceilândia Sul (Ceilândia)
72215564	EQNM 17/19 Bloco D	(Comércio)	Ceilândia Sul (Ceilândia)
72215565	EQNM 17/19 Bloco E	(Comércio)	Ceilândia Sul (Ceilândia)
72215566	EQNM 17/19 Bloco F	(Comércio)	Ceilândia Sul (Ceilândia)
72215570	EQNM 19/21	(Comércio)	Ceilândia Sul (Ceilândia)
72215571	EQNM 19/21 Bloco A	(Comércio)	Ceilândia Sul (Ceilândia)
72215572	EQNM 19/21 Bloco B	(Comércio)	Ceilândia Sul (Ceilândia)
72215573	EQNM 19/21 Bloco C	(Comércio)	Ceilândia Sul (Ceilândia)
72215574	EQNM 19/21 Bloco D	(Comércio)	Ceilândia Sul (Ceilândia)
72215575	EQNM 19/21 Bloco E	(Comércio)	Ceilândia Sul (Ceilândia)
72215576	EQNM 19/21 Bloco F	(Comércio)	Ceilândia Sul (Ceilândia)
72215580	EQNM 21/23	(Comércio)	Ceilândia Sul (Ceilândia)
72215581	EQNM 21/23 Bloco A	(Comércio)	Ceilândia Sul (Ceilândia)
72215582	EQNM 21/23 Bloco B	(Comércio)	Ceilândia Sul (Ceilândia)
72215583	EQNM 21/23 Bloco C	(Comércio)	Ceilândia Sul (Ceilândia)
72215584	EQNM 21/23 Bloco D	(Comércio)	Ceilândia Sul (Ceilândia)
72215585	EQNM 21/23 Bloco E	(Comércio)	Ceilândia Sul (Ceilândia)
72215586	EQNM 21/23 Bloco F	(Comércio)	Ceilândia Sul (Ceilândia)
72215590	EQNM 23/25	(Comércio)	Ceilândia Sul (Ceilândia)
72215591	EQNM 23/25 Bloco A	(Comércio)	Ceilândia Sul (Ceilândia)
72215592	EQNM 23/25 Bloco B	(Comércio)	Ceilândia Sul (Ceilândia)
72215593	EQNM 23/25 Bloco C	(Comércio)	Ceilândia Sul (Ceilândia)
72215594	EQNM 23/25 Bloco D	(Comércio)	Ceilândia Sul (Ceilândia)
72215595	EQNM 23/25 Bloco E	(Comércio)	Ceilândia Sul (Ceilândia)
72215596	EQNM 23/25 Bloco F	(Comércio)	Ceilândia Sul (Ceilândia)
72220020	QNN 2		Ceilândia Sul (Ceilândia)
72220021	QNN 2 Conjunto A		Ceilândia Sul (Ceilândia)
72220022	QNN 2 Conjunto B		Ceilândia Sul (Ceilândia)
72220023	QNN 2 Conjunto C		Ceilândia Sul (Ceilândia)
72220024	QNN 2 Conjunto D		Ceilândia Sul (Ceilândia)
72220025	QNN 2 Conjunto E		Ceilândia Sul (Ceilândia)
72220026	QNN 2 Conjunto F		Ceilândia Sul (Ceilândia)
72220027	QNN 2 Conjunto G		Ceilândia Sul (Ceilândia)
72220028	QNN 2 Conjunto H		Ceilândia Sul (Ceilândia)
72220040	QNN 4		Ceilândia Sul (Ceilândia)
72220041	QNN 4 Conjunto A		Ceilândia Sul (Ceilândia)
72220042	QNN 4 Conjunto B		Ceilândia Sul (Ceilândia)
72220043	QNN 4 Conjunto C		Ceilândia Sul (Ceilândia)
72220044	QNN 4 Conjunto D		Ceilândia Sul (Ceilândia)
72220045	QNN 4 Conjunto E		Ceilândia Sul (Ceilândia)
72220046	QNN 4 Conjunto F		Ceilândia Sul (Ceilândia)
72220047	QNN 4 Conjunto G		Ceilândia Sul (Ceilândia)
72220048	QNN 4 Conjunto H		Ceilândia Sul (Ceilândia)
72220049	QNN 4 Conjunto I		Ceilândia Sul (Ceilândia)
72220050	QNN 4 Conjunto J		Ceilândia Sul (Ceilândia)
72220051	QNN 4 Conjunto K		Ceilândia Sul (Ceilândia)
72220052	QNN 4 Conjunto L		Ceilândia Sul (Ceilândia)
72220053	QNN 4 Conjunto M		Ceilândia Sul (Ceilândia)
72220054	QNN 4 Conjunto N		Ceilândia Sul (Ceilândia)
72220055	QNN 4 Conjunto O		Ceilândia Sul (Ceilândia)
72220056	QNN 4 Conjunto P		Ceilândia Sul (Ceilândia)
72220060	QNN 6		Ceilândia Sul (Ceilândia)
72220061	QNN 6 Conjunto A		Ceilândia Sul (Ceilândia)
72220062	QNN 6 Conjunto B		Ceilândia Sul (Ceilândia)
72220063	QNN 6 Conjunto C		Ceilândia Sul (Ceilândia)
72220064	QNN 6 Conjunto D		Ceilândia Sul (Ceilândia)
72220065	QNN 6 Conjunto E		Ceilândia Sul (Ceilândia)
72220066	QNN 6 Conjunto F		Ceilândia Sul (Ceilândia)
72220067	QNN 6 Conjunto G		Ceilândia Sul (Ceilândia)
72220068	QNN 6 Conjunto H		Ceilândia Sul (Ceilândia)
72220069	QNN 6 Conjunto I		Ceilândia Sul (Ceilândia)
72220070	QNN 6 Conjunto J		Ceilândia Sul (Ceilândia)
72220071	QNN 6 Conjunto K		Ceilândia Sul (Ceilândia)
72220072	QNN 6 Conjunto L		Ceilândia Sul (Ceilândia)
72220073	QNN 6 Conjunto M		Ceilândia Sul (Ceilândia)
72220074	QNN 6 Conjunto N		Ceilândia Sul (Ceilândia)
72220075	QNN 6 Conjunto O		Ceilândia Sul (Ceilândia)
72220076	QNN 6 Conjunto P		Ceilândia Sul (Ceilândia)
72220080	QNN 8		Ceilândia Sul (Ceilândia)
72220081	QNN 8 Conjunto A		Ceilândia Sul (Ceilândia)
72220082	QNN 8 Conjunto B		Ceilândia Sul (Ceilândia)
72220083	QNN 8 Conjunto C		Ceilândia Sul (Ceilândia)
72220084	QNN 8 Conjunto D		Ceilândia Sul (Ceilândia)
72220085	QNN 8 Conjunto E		Ceilândia Sul (Ceilândia)
72220086	QNN 8 Conjunto F		Ceilândia Sul (Ceilândia)
72220087	QNN 8 Conjunto G		Ceilândia Sul (Ceilândia)
72220088	QNN 8 Conjunto H		Ceilândia Sul (Ceilândia)
72220089	QNN 8 Conjunto I		Ceilândia Sul (Ceilândia)
72220090	QNN 8 Conjunto J		Ceilândia Sul (Ceilândia)
72220091	QNN 8 Conjunto K		Ceilândia Sul (Ceilândia)
72220092	QNN 8 Conjunto L		Ceilândia Sul (Ceilândia)
72220093	QNN 8 Conjunto M		Ceilândia Sul (Ceilândia)
72220094	QNN 8 Conjunto N		Ceilândia Sul (Ceilândia)
72220095	QNN 8 Conjunto O		Ceilândia Sul (Ceilândia)
72220096	QNN 8 Conjunto P		Ceilândia Sul (Ceilândia)
72220100	QNN 10		Ceilândia Sul (Ceilândia)
72220101	QNN 10 Conjunto A		Ceilândia Sul (Ceilândia)
72220102	QNN 10 Conjunto B		Ceilândia Sul (Ceilândia)
72220103	QNN 10 Conjunto C		Ceilândia Sul (Ceilândia)
72220104	QNN 10 Conjunto D		Ceilândia Sul (Ceilândia)
72220105	QNN 10 Conjunto E		Ceilândia Sul (Ceilândia)
72220106	QNN 10 Conjunto F		Ceilândia Sul (Ceilândia)
72220107	QNN 10 Conjunto G		Ceilândia Sul (Ceilândia)
72220108	QNN 10 Conjunto H		Ceilândia Sul (Ceilândia)
72220120	QNN 12		Ceilândia Sul (Ceilândia)
72220140	QNN 14		Ceilândia Sul (Ceilândia)
72220141	QNN 14 Módulo A		Ceilândia Sul (Ceilândia)
72220160	QNN 16		Ceilândia Sul (Ceilândia)
72220161	QNN 16 Módulo A		Ceilândia Sul (Ceilândia)
72220162	QNN 16 Módulo B		Ceilândia Sul (Ceilândia)
72220163	QNN 16 Módulo C		Ceilândia Sul (Ceilândia)
72220164	QNN 16 Módulo D		Ceilândia Sul (Ceilândia)
72220165	QNN 16 Módulo E		Ceilândia Sul (Ceilândia)
72220166	QNN 16 Módulo F		Ceilândia Sul (Ceilândia)
72220167	QNN 16 Módulo G		Ceilândia Sul (Ceilândia)
72220180	QNN 18		Ceilândia Sul (Ceilândia)
72220181	QNN 18 Conjunto A		Ceilândia Sul (Ceilândia)
72220182	QNN 18 Conjunto B		Ceilândia Sul (Ceilândia)
72220183	QNN 18 Conjunto C		Ceilândia Sul (Ceilândia)
72220184	QNN 18 Conjunto D		Ceilândia Sul (Ceilândia)
72220185	QNN 18 Conjunto E		Ceilândia Sul (Ceilândia)
72220186	QNN 18 Conjunto F		Ceilândia Sul (Ceilândia)
72220187	QNN 18 Conjunto G		Ceilândia Sul (Ceilândia)
72220188	QNN 18 Conjunto H		Ceilândia Sul (Ceilândia)
72220200	QNN 20		Ceilândia Sul (Ceilândia)
72220201	QNN 20 Conjunto A		Ceilândia Sul (Ceilândia)
72220202	QNN 20 Conjunto B		Ceilândia Sul (Ceilândia)
72220203	QNN 20 Conjunto C		Ceilândia Sul (Ceilândia)
72220204	QNN 20 Conjunto D		Ceilândia Sul (Ceilândia)
72220205	QNN 20 Conjunto E		Ceilândia Sul (Ceilândia)
72220206	QNN 20 Conjunto F		Ceilândia Sul (Ceilândia)
72220207	QNN 20 Conjunto G		Ceilândia Sul (Ceilândia)
72220208	QNN 20 Conjunto H		Ceilândia Sul (Ceilândia)
72220209	QNN 20 Conjunto I		Ceilândia Sul (Ceilândia)
72220210	QNN 20 Conjunto J		Ceilândia Sul (Ceilândia)
72220211	QNN 20 Conjunto K		Ceilândia Sul (Ceilândia)
72220212	QNN 20 Conjunto L		Ceilândia Sul (Ceilândia)
72220213	QNN 20 Conjunto M		Ceilândia Sul (Ceilândia)
72220214	QNN 20 Conjunto N		Ceilândia Sul (Ceilândia)
72220215	QNN 20 Conjunto O		Ceilândia Sul (Ceilândia)
72220216	QNN 20 Conjunto P		Ceilândia Sul (Ceilândia)
72220220	QNN 22		Ceilândia Sul (Ceilândia)
72220221	QNN 22 Conjunto A		Ceilândia Sul (Ceilândia)
72220222	QNN 22 Conjunto B		Ceilândia Sul (Ceilândia)
72220223	QNN 22 Conjunto C		Ceilândia Sul (Ceilândia)
72220224	QNN 22 Conjunto D		Ceilândia Sul (Ceilândia)
72220225	QNN 22 Conjunto E		Ceilândia Sul (Ceilândia)
72220226	QNN 22 Conjunto F		Ceilândia Sul (Ceilândia)
72220227	QNN 22 Conjunto G		Ceilândia Sul (Ceilândia)
72220228	QNN 22 Conjunto H		Ceilândia Sul (Ceilândia)
72220229	QNN 22 Conjunto I		Ceilândia Sul (Ceilândia)
72220230	QNN 22 Conjunto J		Ceilândia Sul (Ceilândia)
72220231	QNN 22 Conjunto K		Ceilândia Sul (Ceilândia)
72220232	QNN 22 Conjunto L		Ceilândia Sul (Ceilândia)
72220233	QNN 22 Conjunto M		Ceilândia Sul (Ceilândia)
72220234	QNN 22 Conjunto N		Ceilândia Sul (Ceilândia)
72220235	QNN 22 Conjunto O		Ceilândia Sul (Ceilândia)
72220236	QNN 22 Conjunto P		Ceilândia Sul (Ceilândia)
72220240	QNN 24		Ceilândia Sul (Ceilândia)
72220241	QNN 24 Conjunto A		Ceilândia Sul (Ceilândia)
72220242	QNN 24 Conjunto B		Ceilândia Sul (Ceilândia)
72220243	QNN 24 Conjunto C		Ceilândia Sul (Ceilândia)
72220244	QNN 24 Conjunto D		Ceilândia Sul (Ceilândia)
72220245	QNN 24 Conjunto E		Ceilândia Sul (Ceilândia)
72220246	QNN 24 Conjunto F		Ceilândia Sul (Ceilândia)
72220247	QNN 24 Conjunto G		Ceilândia Sul (Ceilândia)
72220248	QNN 24 Conjunto H		Ceilândia Sul (Ceilândia)
72220249	QNN 24 Conjunto I		Ceilândia Sul (Ceilândia)
72220250	QNN 24 Conjunto J		Ceilândia Sul (Ceilândia)
72220251	QNN 24 Conjunto K		Ceilândia Sul (Ceilândia)
72220252	QNN 24 Conjunto L		Ceilândia Sul (Ceilândia)
72220253	QNN 24 Conjunto M		Ceilândia Sul (Ceilândia)
72220254	QNN 24 Conjunto N		Ceilândia Sul (Ceilândia)
72220255	QNN 24 Conjunto O		Ceilândia Sul (Ceilândia)
72220256	QNN 24 Conjunto P		Ceilândia Sul (Ceilândia)
72220260	QNN 26		Ceilândia Sul (Ceilândia)
72220261	QNN 26 Conjunto A		Ceilândia Sul (Ceilândia)
72220262	QNN 26 Conjunto B		Ceilândia Sul (Ceilândia)
72220263	QNN 26 Conjunto C		Ceilândia Sul (Ceilândia)
72220264	QNN 26 Conjunto D		Ceilândia Sul (Ceilândia)
72220265	QNN 26 Conjunto E		Ceilândia Sul (Ceilândia)
72220266	QNN 26 Conjunto F		Ceilândia Sul (Ceilândia)
72220267	QNN 26 Conjunto G		Ceilândia Sul (Ceilândia)
72220268	QNN 26 Conjunto H		Ceilândia Sul (Ceilândia)
72220275	Campus Universitário Centro Metropolitano		Ceilândia Sul (Ceilândia)
72220280	QNN 28		Ceilândia Sul (Ceilândia)
72220281	QNN 28 Área Especial A		Ceilândia Sul (Ceilândia)
72220282	QNN 28 Área Especial B		Ceilândia Sul (Ceilândia)
72220283	QNN 28 Área Especial C		Ceilândia Sul (Ceilândia)
72220284	QNN 28 Área Especial D		Ceilândia Sul (Ceilândia)
72220285	QNN 28 Área Especial E		Ceilândia Sul (Ceilândia)
72220286	QNN 28 Área Especial F		Ceilândia Sul (Ceilândia)
72220287	QNN 28 Área Especial G		Ceilândia Sul (Ceilândia)
72220288	QNN 28 Área Especial H		Ceilândia Sul (Ceilândia)
72220289	QNN 28 Área Especial I		Ceilândia Sul (Ceilândia)
72220290	QNN 28 Área Especial J		Ceilândia Sul (Ceilândia)
72220291	QNN 28 Área Especial K		Ceilândia Sul (Ceilândia)
72220300	QNN 30		Ceilândia Sul (Ceilândia)
72220301	QNN 30 Área Especial A		Ceilândia Sul (Ceilândia)
72220302	QNN 30 Área Especial B		Ceilândia Sul (Ceilândia)
72220303	QNN 30 Área Especial C		Ceilândia Sul (Ceilândia)
72220304	QNN 30 Área Especial D		Ceilândia Sul (Ceilândia)
72220305	QNN 30 Área Especial E		Ceilândia Sul (Ceilândia)
72220306	QNN 30 Área Especial F		Ceilândia Sul (Ceilândia)
72220307	QNN 30 Área Especial G		Ceilândia Sul (Ceilândia)
72220308	QNN 30 Área Especial H		Ceilândia Sul (Ceilândia)
72220309	QNN 30 Área Especial I		Ceilândia Sul (Ceilândia)
72220310	QNN 30 Área Especial J		Ceilândia Sul (Ceilândia)
72220311	QNN 30 Área Especial K		Ceilândia Sul (Ceilândia)
72220320	QNN 32		Ceilândia Sul (Ceilândia)
72220321	QNN 32 Área Especial A		Ceilândia Sul (Ceilândia)
72220322	QNN 32 Área Especial B		Ceilândia Sul (Ceilândia)
72220323	QNN 32 Área Especial C		Ceilândia Sul (Ceilândia)
72220324	QNN 32 Área Especial D		Ceilândia Sul (Ceilândia)
72220325	QNN 32 Área Especial E		Ceilândia Sul (Ceilândia)
72220326	QNN 32 Área Especial F		Ceilândia Sul (Ceilândia)
72220327	QNN 32 Área Especial G		Ceilândia Sul (Ceilândia)
72220328	QNN 32 Área Especial H		Ceilândia Sul (Ceilândia)
72220329	QNN 32 Área Especial I		Ceilândia Sul (Ceilândia)
72220330	QNN 32 Área Especial J		Ceilândia Sul (Ceilândia)
72220331	QNN 32 Área Especial K		Ceilândia Sul (Ceilândia)
72220340	QNN 34		Ceilândia Sul (Ceilândia)
72220341	QNN 34 Área Especial A		Ceilândia Sul (Ceilândia)
72220342	QNN 34 Área Especial B		Ceilândia Sul (Ceilândia)
72220343	QNN 34 Área Especial C		Ceilândia Sul (Ceilândia)
72220344	QNN 34 Área Especial D		Ceilândia Sul (Ceilândia)
72220345	QNN 34 Área Especial E		Ceilândia Sul (Ceilândia)
72220346	QNN 34 Área Especial F		Ceilândia Sul (Ceilândia)
72220360	QNN 36		Ceilândia Sul (Ceilândia)
72220361	QNN 36 Conjunto A		Ceilândia Sul (Ceilândia)
72220362	QNN 36 Conjunto B		Ceilândia Sul (Ceilândia)
72220363	QNN 36 Conjunto C		Ceilândia Sul (Ceilândia)
72220364	QNN 36 Conjunto D		Ceilândia Sul (Ceilândia)
72220365	QNN 36 Conjunto E		Ceilândia Sul (Ceilândia)
72220366	QNN 36 Área Especial 1		Ceilândia Sul (Ceilândia)
72220380	QNN 38		Ceilândia Sul (Ceilândia)
72220381	QNN 38 Conjunto A		Ceilândia Sul (Ceilândia)
72220382	QNN 38 Conjunto B		Ceilândia Sul (Ceilândia)
72220383	QNN 38 Conjunto C		Ceilândia Sul (Ceilândia)
72220384	QNN 38 Conjunto D		Ceilândia Sul (Ceilândia)
72220385	QNN 38 Conjunto E		Ceilândia Sul (Ceilândia)
72220386	QNN 38 Conjunto F		Ceilândia Sul (Ceilândia)
72220387	QNN 38 Conjunto G		Ceilândia Sul (Ceilândia)
72220388	QNN 38 Área Especial 1		Ceilândia Sul (Ceilândia)
72220389	QNN 38 Área Especial 2		Ceilândia Sul (Ceilândia)
72220400	QNN 40		Ceilândia Sul (Ceilândia)
72220401	QNN 40 Conjunto A		Ceilândia Sul (Ceilândia)
72220402	QNN 40 Conjunto B		Ceilândia Sul (Ceilândia)
72220403	QNN 40 Conjunto C		Ceilândia Sul (Ceilândia)
72220404	QNN 40 Conjunto D		Ceilândia Sul (Ceilândia)
72220405	QNN 40 Conjunto E		Ceilândia Sul (Ceilândia)
72220406	QNN 40 Conjunto F		Ceilândia Sul (Ceilândia)
72220407	QNN 40 Conjunto G		Ceilândia Sul (Ceilândia)
72220408	QNN 40 Conjunto H		Ceilândia Sul (Ceilândia)
72220409	QNN 40 Conjunto I		Ceilândia Sul (Ceilândia)
72220410	QNN 40 Conjunto J		Ceilândia Sul (Ceilândia)
72220411	QNN 40 Área Especial 1		Ceilândia Sul (Ceilândia)
72220500	CNN 2		Ceilândia Centro (Ceilândia)
72220501	CNN 2 Bloco A		Ceilândia Centro (Ceilândia)
72220502	CNN 2 Bloco B		Ceilândia Centro (Ceilândia)
72220503	CNN 2 Bloco C		Ceilândia Centro (Ceilândia)
72220504	CNN 2 Bloco D		Ceilândia Centro (Ceilândia)
72220505	CNN 2 Bloco E		Ceilândia Centro (Ceilândia)
72220506	CNN 2 Bloco F		Ceilândia Centro (Ceilândia)
72220510	EQNN 2/4		Ceilândia Sul (Ceilândia)
72220511	EQNN 2/4 Bloco A		Ceilândia Sul (Ceilândia)
72220512	EQNN 2/4 Bloco B		Ceilândia Sul (Ceilândia)
72220513	EQNN 2/4 Bloco C		Ceilândia Sul (Ceilândia)
72220514	EQNN 2/4 Bloco D		Ceilândia Sul (Ceilândia)
72220515	EQNN 2/4 Bloco E		Ceilândia Sul (Ceilândia)
72220516	EQNN 2/4 Bloco F		Ceilândia Sul (Ceilândia)
72220520	EQNN 4/6		Ceilândia Sul (Ceilândia)
72220521	EQNN 4/6 Bloco A		Ceilândia Sul (Ceilândia)
72220522	EQNN 4/6 Bloco B		Ceilândia Sul (Ceilândia)
72220523	EQNN 4/6 Bloco C		Ceilândia Sul (Ceilândia)
72220524	EQNN 4/6 Bloco D		Ceilândia Sul (Ceilândia)
72220525	EQNN 4/6 Bloco E		Ceilândia Sul (Ceilândia)
72220530	EQNN 6/8		Ceilândia Sul (Ceilândia)
72220531	EQNN 6/8 Bloco A		Ceilândia Sul (Ceilândia)
72220532	EQNN 6/8 Bloco B		Ceilândia Sul (Ceilândia)
72220533	EQNN 6/8 Bloco C		Ceilândia Sul (Ceilândia)
72220534	EQNN 6/8 Bloco D		Ceilândia Sul (Ceilândia)
72220535	EQNN 6/8 Bloco E		Ceilândia Sul (Ceilândia)
72220536	EQNN 6/8 Bloco F		Ceilândia Sul (Ceilândia)
72220540	EQNN 8/10		Ceilândia Sul (Ceilândia)
72220541	EQNN 8/10 Bloco A		Ceilândia Sul (Ceilândia)
72220542	EQNN 8/10 Bloco B		Ceilândia Sul (Ceilândia)
72220543	EQNN 8/10 Bloco C		Ceilândia Sul (Ceilândia)
72220544	EQNN 8/10 Bloco D		Ceilândia Sul (Ceilândia)
72220545	EQNN 8/10 Bloco E		Ceilândia Sul (Ceilândia)
72220546	EQNN 8/10 Bloco F		Ceilândia Sul (Ceilândia)
72220550	EQNN 18/20		Ceilândia Sul (Ceilândia)
72220551	EQNN 18/20 Bloco A		Ceilândia Sul (Ceilândia)
72220552	EQNN 18/20 Bloco B		Ceilândia Sul (Ceilândia)
72220553	EQNN 18/20 Bloco C		Ceilândia Sul (Ceilândia)
72220554	EQNN 18/20 Bloco D		Ceilândia Sul (Ceilândia)
72220555	EQNN 18/20 Bloco E		Ceilândia Sul (Ceilândia)
72220556	EQNN 18/20 Bloco F		Ceilândia Sul (Ceilândia)
72220560	EQNN 20/22		Ceilândia Sul (Ceilândia)
72220561	EQNN 20/22 Bloco A		Ceilândia Sul (Ceilândia)
72220562	EQNN 20/22 Bloco B		Ceilândia Sul (Ceilândia)
72220563	EQNN 20/22 Bloco C		Ceilândia Sul (Ceilândia)
72220564	EQNN 20/22 Bloco D		Ceilândia Sul (Ceilândia)
72220565	EQNN 20/22 Bloco E		Ceilândia Sul (Ceilândia)
72220566	EQNN 20/22 Bloco F		Ceilândia Sul (Ceilândia)
72220570	EQNN 22/24		Ceilândia Sul (Ceilândia)
72220571	EQNN 22/24 Bloco A		Ceilândia Sul (Ceilândia)
72220572	EQNN 22/24 Bloco B		Ceilândia Sul (Ceilândia)
72220573	EQNN 22/24 Bloco C		Ceilândia Sul (Ceilândia)
72220574	EQNN 22/24 Bloco D		Ceilândia Sul (Ceilândia)
72220575	EQNN 22/24 Bloco E		Ceilândia Sul (Ceilândia)
72220576	EQNN 22/24 Bloco F		Ceilândia Sul (Ceilândia)
72220580	EQNN 24/26		Ceilândia Sul (Ceilândia)
72220581	EQNN 24/26 Bloco A		Ceilândia Sul (Ceilândia)
72220582	EQNN 24/26 Bloco B		Ceilândia Sul (Ceilândia)
72220583	EQNN 24/26 Bloco C		Ceilândia Sul (Ceilândia)
72220584	EQNN 24/26 Bloco D		Ceilândia Sul (Ceilândia)
72220585	EQNN 24/26 Bloco E		Ceilândia Sul (Ceilândia)
72220586	EQNN 24/26 Bloco F		Ceilândia Sul (Ceilândia)
72220591	QNN 36 Bloco 1		Ceilândia Sul (Ceilândia)
72220592	QNN 38 Bloco 1		Ceilândia Sul (Ceilândia)
72220593	QNN 40 Bloco 1		Ceilândia Sul (Ceilândia)
72220594	QNN 40 Bloco 2		Ceilândia Sul (Ceilândia)
72220900	Campus Universitário Centro Metropolitano 1 Conjunto A		Ceilândia Sul (Ceilândia)
72220970	QNN 2 Conjunto H Lotes 33/37		Ceilândia Sul (Ceilândia)
72225010	QNN 1		Ceilândia Norte (Ceilândia)
72225011	QNN 1 Conjunto A		Ceilândia Norte (Ceilândia)
72225012	QNN 1 Conjunto B		Ceilândia Norte (Ceilândia)
72225013	QNN 1 Conjunto C		Ceilândia Norte (Ceilândia)
72225014	QNN 1 Conjunto D		Ceilândia Norte (Ceilândia)
72225015	QNN 1 Conjunto E		Ceilândia Norte (Ceilândia)
72225016	QNN 1 Conjunto F		Ceilândia Norte (Ceilândia)
72225017	QNN 1 Conjunto G		Ceilândia Norte (Ceilândia)
72225018	QNN 1 Conjunto H		Ceilândia Norte (Ceilândia)
72225030	QNN 3		Ceilândia Norte (Ceilândia)
